HIP108453	https://bldata.berkeley.edu/pipeline/AGBT16B_999_18/holding/spliced_blc0001020304050607_guppi_57628_35235_Hip108453_0036.gpuspec.0002.h5
HIP108457	https://bldata.berkeley.edu/pipeline/AGBT16A_999_233/holding/spliced_blc0001020304050607_guppi_57574_40456_HIP108457_0054.gpuspec.0002.h5
HIP108459	https://bldata.berkeley.edu/pipeline/AGBT16A_999_233/holding/spliced_blc0001020304050607_guppi_57574_37711_HIP108459_0046.gpuspec.0002.h5
HIP108460	https://bldata.berkeley.edu/pipeline/AGBT16A_999_233/holding/spliced_blc0001020304050607_guppi_57574_38393_HIP108460_0048.gpuspec.0002.h5
HIP10850	https://bldata.berkeley.edu/pipeline/AGBT17A_999_20/holding/spliced_blc0001020304050607_guppi_57817_68077_HIP10850_0003.gpuspec.0002.h5
HIP108544	https://bldata.berkeley.edu/pipeline/AGBT16B_999_18/holding/spliced_blc0001020304050607_guppi_57628_35910_Hip108544_0038.gpuspec.0002.h5
HIP108550	https://bldata.berkeley.edu/pipeline/AGBT16A_999_233/holding/spliced_blc0001020304050607_guppi_57574_39077_HIP108550_0050.gpuspec.0002.h5
HIP108616	https://bldata.berkeley.edu/pipeline/AGBT16A_999_237/holding/spliced_blc0001020304050607_guppi_57580_39582_Hip108616_0062.gpuspec.0002.h5
HIP108644	https://bldata.berkeley.edu/pipeline/AGBT17A_999_76/holding/spliced_blc0001020304050607_guppi_57907_41405_HIP108644_0051.gpuspec.0002.h5
HIP108647	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_28069_Hip108647_0028.gpuspec.0002.h5
HIP108649	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_28751_Hip108649_0030.gpuspec.0002.h5
HIP108663	https://bldata.berkeley.edu/pipeline/AGBT16A_999_233/holding/spliced_blc0001020304050607_guppi_57574_41138_HIP108663_0056.gpuspec.0002.h5
HIP108669	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_25934_Hip108669_0022.gpuspec.0002.h5
HIP108692	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_29434_Hip108692_0032.gpuspec.0002.h5
HIP108748	https://bldata.berkeley.edu/pipeline/AGBT17A_999_76/holding/spliced_blc0001020304050607_guppi_57907_42084_HIP108748_0053.gpuspec.0002.h5
HIP108749	https://bldata.berkeley.edu/pipeline/AGBT17A_999_05/holding/spliced_blc0001020304050607_guppi_57798_65699_HIP108749_0177.gpuspec.0002.h5
HIP108750	https://bldata.berkeley.edu/pipeline/AGBT17A_999_86/holding/spliced_blc0001020304050607_guppi_57928_41967_HIP108750_0009.gpuspec.0002.h5
HIP108766	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_26626_Hip108766_0024.gpuspec.0002.h5
HIP10878	https://bldata.berkeley.edu/pipeline/AGBT17B_999_19/holding/spliced_blc3031323334353637_guppi_57998_39168_HIP10878_0014.gpuspec.0002.h5
HIP108794	https://bldata.berkeley.edu/pipeline/AGBT17A_999_05/holding/spliced_blc0001020304050607_guppi_57798_66375_HIP108794_0179.gpuspec.0002.h5
HIP108806	https://bldata.berkeley.edu/pipeline/AGBT16A_999_250/holding/spliced_blc0001020304050607_guppi_57601_27318_Hip108806_0026.gpuspec.0002.h5
HIP108827	https://bldata.berkeley.edu/pipeline/AGBT17A_999_76/holding/spliced_blc0001020304050607_guppi_57907_42762_HIP108827_0055.gpuspec.0002.h5
HIP108830	https://bldata.berkeley.edu/pipeline/AGBT17A_999_86/holding/spliced_blc0001020304050607_guppi_57928_42652_HIP108830_0011.gpuspec.0002.h5
HIP108833	https://bldata.berkeley.edu/pipeline/AGBT17A_999_86/holding/spliced_blc0001020304050607_guppi_57928_43336_HIP108833_0013.gpuspec.0002.h5
HIP108860	https://bldata.berkeley.edu/pipeline/AGBT16B_999_34/holding/spliced_blc0001020304050607_guppi_57662_15999_HIP108860_0028.gpuspec.0002.h5
HIP10888	https://bldata.berkeley.edu/pipeline/AGBT16A_999_172/holding/spliced_blc0001020304050607_guppi_57511_68356_HIP10888_0025.gpuspec.0002.h5
HIP108898	https://bldata.berkeley.edu/pipeline/AGBT18A_999_43/holding/spliced_blc0001020304050607_guppi_58223_62794_HIP108898_0051.gpuspec.0002.h5
HIP108938	https://bldata.berkeley.edu/pipeline/AGBT16B_999_34/holding/spliced_blc0001020304050607_guppi_57662_16670_HIP108938_0030.gpuspec.0002.h5
HIP108948	https://bldata.berkeley.edu/pipeline/AGBT16B_999_34/holding/spliced_blc0001020304050607_guppi_57662_17339_HIP108948_0032.gpuspec.0002.h5
HIP108977	https://bldata.berkeley.edu/pipeline/AGBT17A_999_03/holding/spliced_blc0001020304050607_guppi_57793_11955_HIP108977_0011.gpuspec.0002.h5
HIP1090	https://bldata.berkeley.edu/pipeline/AGBT17A_999_08/holding/spliced_blc0001020304050607_guppi_57803_79018_HIP1090_0027.gpuspec.0002.h5
